Kode_Kec	Kode_Kel	Nama_Kel	Jml_pddk_kel
32.07.35	32.07.35.2005	SIDARAHAYU	
32.07.35	32.07.35.2006	PADARINGAN	
32.07.35	32.07.35.2007	PASIRLAWANG	
32.07.35	32.07.35.2008	KUTAWARINGIN	
32.07.35	32.07.35.2009	SUKAMULYA	
32.07.37	32.07.37.2001	PASAWAHAN	
32.07.37	32.07.37.2002	BANJARANYAR	
32.07.37	32.07.37.2003	CIGAYAM	
32.07.37	32.07.37.2004	LANGKAPSARI	
32.07.37	32.07.37.2005	KALIJAYA	
32.07.37	32.07.37.2006	SINDANGRASA	
32.07.37	32.07.37.2007	CIKASO	
32.07.37	32.07.37.2008	CIKUPA	
32.07.37	32.07.37.2009	KARYAMUKTI	
32.07.37	32.07.37.2010	TANJUNGSARI	
32.08.01	32.08.01.2001	SINDANGJAWA	
32.08.01	32.08.01.2002	CIKETAK	
32.08.01	32.08.01.2003	NANGKA	
32.08.01	32.08.01.2004	WINDUJANTEN	
32.08.01	32.08.01.2005	KADUGEDE	
32.08.01	32.08.01.2006	BABATAN	
32.08.01	32.08.01.2007	CIPONDOK	
32.08.01	32.08.01.2008	BAYUNING	
32.08.01	32.08.01.2009	TINGGAR	
32.08.01	32.08.01.2010	CIHERANG	
32.08.01	32.08.01.2011	CISUKADANA	
32.08.01	32.08.01.2012	MARGABAKTI	
32.08.02	32.08.02.2001	PINARA	
32.08.02	32.08.02.2002	CIJEUMIT	
